datetime, ticker, mentions
20/04/2021 14:15:56,D,32
20/04/2021 14:15:56,SP,2
20/04/2021 14:15:56,IT,13
20/04/2021 14:15:56,AT,10
20/04/2021 14:15:56,B,23
20/04/2021 14:15:56,K,9
20/04/2021 14:15:56,T,20
20/04/2021 14:15:56,EOD,5
20/04/2021 14:15:56,PM,27
20/04/2021 14:15:56,TV,9
20/04/2021 14:15:56,RUN,4
20/04/2021 14:15:56,PUMP,1
20/04/2021 14:15:56,RKT,38
20/04/2021 14:15:56,ASO,11
20/04/2021 14:15:56,LL,2
20/04/2021 14:15:56,GS,6
20/04/2021 14:15:56,CNA,2
20/04/2021 14:15:56,LOVE,2
20/04/2021 14:15:56,TD,10
20/04/2021 14:15:56,IQ,8
20/04/2021 14:15:56,IRS,2
20/04/2021 14:15:56,W,5
20/04/2021 14:15:56,X,17
20/04/2021 14:15:56,MOD,1
20/04/2021 14:15:56,C,12
20/04/2021 14:15:56,PLTR,106
20/04/2021 14:15:56,AMD,15
20/04/2021 14:15:56,OUT,5
20/04/2021 14:15:56,BRO,1
20/04/2021 14:15:56,FUND,1
20/04/2021 14:15:56,Z,3
20/04/2021 14:15:56,WOW,3
20/04/2021 14:15:56,RBC,3
20/04/2021 14:15:56,BB,74
20/04/2021 14:15:56,U,29
20/04/2021 14:15:56,TLRY,25
20/04/2021 14:15:56,SNDL,53
20/04/2021 14:15:56,APHA,22
20/04/2021 14:15:56,SSPK,1
20/04/2021 14:15:56,IIPR,4
20/04/2021 14:15:56,USA,13
20/04/2021 14:15:56,BIG,5
20/04/2021 14:15:56,POTX,1
20/04/2021 14:15:56,CGC,2
20/04/2021 14:15:56,MA,1
20/04/2021 14:15:56,NYC,5
20/04/2021 14:15:56,ATH,21
20/04/2021 14:15:56,TA,10
20/04/2021 14:15:56,PACK,1
20/04/2021 14:15:56,NSS,1
20/04/2021 14:15:56,CDC,3
20/04/2021 14:15:56,ROOT,6
20/04/2021 14:15:56,GTT,1
20/04/2021 14:15:56,CLF,1
20/04/2021 14:15:56,ID,1
20/04/2021 14:15:56,HFC,1
20/04/2021 14:15:56,IP,6
20/04/2021 14:15:56,ENPH,5
20/04/2021 14:15:56,AI,11
20/04/2021 14:15:56,RIOT,9
20/04/2021 14:15:56,RCL,2
20/04/2021 14:15:56,ABNB,1
20/04/2021 14:15:56,VIAC,13
20/04/2021 14:15:56,DIS,5
20/04/2021 14:15:56,BJ,1
20/04/2021 14:15:56,OR,5
20/04/2021 14:15:56,RIDE,7
20/04/2021 14:15:56,IBM,24
20/04/2021 14:15:56,MRNA,2
20/04/2021 14:15:56,CVAC,1
20/04/2021 14:15:56,GL,3
20/04/2021 14:15:56,BC,1
20/04/2021 14:15:56,M,7
20/04/2021 14:15:56,FCEL,2
20/04/2021 14:15:56,IPOE,3
20/04/2021 14:15:56,INTC,13
20/04/2021 14:15:56,CC,13
20/04/2021 14:15:56,BEAT,1
20/04/2021 14:15:56,FSD,17
20/04/2021 14:15:56,MSM,2
20/04/2021 14:15:56,AP,7
20/04/2021 14:15:56,FIVE,1
20/04/2021 14:15:56,GNUS,1
20/04/2021 14:15:56,BMO,2
20/04/2021 14:15:56,BAC,2
20/04/2021 14:15:56,KO,4
20/04/2021 14:15:56,JPM,4
20/04/2021 14:15:56,CB,3
20/04/2021 14:15:56,DTE,2
20/04/2021 14:15:56,EVER,4
20/04/2021 14:15:56,GF,1
20/04/2021 14:15:56,WMT,10
20/04/2021 14:15:56,COST,4
20/04/2021 14:15:56,UI,6
20/04/2021 14:15:56,YY,1
20/04/2021 14:15:56,CS,3
20/04/2021 14:15:56,TDA,5
20/04/2021 14:15:56,API,7
20/04/2021 14:15:56,FIX,1
20/04/2021 14:15:56,TCP,2
20/04/2021 14:15:56,GE,14
20/04/2021 14:15:56,RS,2
20/04/2021 14:15:56,ADX,1
20/04/2021 14:15:56,PDT,2
20/04/2021 14:15:56,OLN,1
20/04/2021 14:15:56,DM,8
20/04/2021 14:15:56,SAFE,2
20/04/2021 14:15:56,UBER,2
20/04/2021 14:15:56,PTON,15
20/04/2021 14:15:56,PSA,1
20/04/2021 14:15:56,NFLX,1
20/04/2021 14:15:56,QS,3
20/04/2021 14:15:56,TSM,11
20/04/2021 14:15:56,FUBO,3
20/04/2021 14:15:56,NIO,17
20/04/2021 14:15:56,FB,33
20/04/2021 14:15:56,SELF,1
20/04/2021 14:15:56,CAR,1
20/04/2021 14:15:56,OGI,1
20/04/2021 14:15:56,DOW,1
20/04/2021 14:15:56,ACB,1
20/04/2021 14:15:56,JD,8
20/04/2021 14:15:56,TX,1
20/04/2021 14:15:56,NNDM,3
20/04/2021 14:15:56,MO,7
20/04/2021 14:15:56,NOK,4
20/04/2021 14:15:56,SPCE,14
20/04/2021 14:15:56,WKHS,3
20/04/2021 14:15:56,TWTR,1
20/04/2021 14:15:56,NKLA,2
20/04/2021 14:15:56,QQQ,19
20/04/2021 14:15:56,BABA,13
20/04/2021 14:15:56,BIDU,4
20/04/2021 14:15:56,MARA,1
20/04/2021 14:15:56,MANU,1
20/04/2021 14:15:56,SMH,2
20/04/2021 14:15:56,HUGE,8
20/04/2021 14:15:56,PT,9
20/04/2021 14:15:56,AM,3
20/04/2021 14:15:56,OI,4
20/04/2021 14:15:56,IBKR,1
20/04/2021 14:15:56,LOW,3
20/04/2021 14:15:56,NAV,3
20/04/2021 14:15:56,SI,12
20/04/2021 14:15:56,O,6
20/04/2021 14:15:56,AMZN,8
20/04/2021 14:15:56,AON,1
20/04/2021 14:15:56,GM,7
20/04/2021 14:15:56,MP,2
20/04/2021 14:15:56,EDIT,3
20/04/2021 14:15:56,WOOD,2
20/04/2021 14:15:56,ES,2
20/04/2021 14:15:56,CMS,1
20/04/2021 14:15:56,SOS,1
20/04/2021 14:15:56,PDD,2
20/04/2021 14:15:56,OZON,2
20/04/2021 14:15:56,CFO,5
20/04/2021 14:15:56,IPOF,1
20/04/2021 14:15:56,PD,1
20/04/2021 14:15:56,ICE,4
20/04/2021 14:15:56,FSV,1
20/04/2021 14:15:56,BE,6
20/04/2021 14:15:56,VERY,2
20/04/2021 14:15:56,H,1
20/04/2021 14:15:56,PS,6
20/04/2021 14:15:56,AN,1
20/04/2021 14:15:56,ITT,1
20/04/2021 14:15:56,FAX,1
20/04/2021 14:15:56,OCGN,4
20/04/2021 14:15:56,NVAX,1
20/04/2021 14:15:56,MGM,2
20/04/2021 14:15:56,III,1
20/04/2021 14:15:56,VIACA,2
20/04/2021 14:15:56,WELL,1
20/04/2021 14:15:56,SO,2
20/04/2021 14:15:56,MSCI,1
20/04/2021 14:15:56,PLUG,4
20/04/2021 14:15:56,ONE,2
20/04/2021 14:15:56,GOOD,1
20/04/2021 14:15:56,GRWG,1
20/04/2021 14:15:56,BNGO,2
20/04/2021 14:15:56,WB,1
20/04/2021 14:15:56,KHC,1
20/04/2021 14:15:56,NICE,1
20/04/2021 14:15:56,PINS,7
20/04/2021 14:15:56,CRSP,2
20/04/2021 14:15:56,SQQQ,3
20/04/2021 14:15:56,CRSR,3
20/04/2021 14:15:56,CPS,1
20/04/2021 14:15:56,FSR,3
20/04/2021 14:15:56,HUYA,1
20/04/2021 14:15:56,NVDA,5
20/04/2021 14:15:56,PENN,3
20/04/2021 14:15:56,HE,1
20/04/2021 14:15:56,AYX,4
20/04/2021 14:15:56,TTCF,4
20/04/2021 14:15:56,DGX,7
20/04/2021 14:15:56,FLR,1
20/04/2021 14:15:56,EPC,2
20/04/2021 14:15:56,LPG,2
20/04/2021 14:15:56,NG,2
20/04/2021 14:15:56,NRC,1
20/04/2021 14:15:56,GMED,1
20/04/2021 14:15:56,ARNC,3
20/04/2021 14:15:56,ELY,2
20/04/2021 14:15:56,CWH,4
20/04/2021 14:15:56,CLNE,2
20/04/2021 14:15:56,VMW,2
20/04/2021 14:15:56,MN,2
20/04/2021 14:15:56,CAN,1
20/04/2021 14:15:56,REAL,1
20/04/2021 14:15:56,ANY,1
20/04/2021 14:15:56,CTRM,2
20/04/2021 14:15:56,UK,5
20/04/2021 14:15:56,AHH,1
20/04/2021 14:15:56,MMT,2
20/04/2021 14:15:56,WKEY,1
20/04/2021 14:15:56,TRUE,1
20/04/2021 14:15:56,KB,1
20/04/2021 14:15:56,ADMA,1
20/04/2021 14:15:56,CFR,1
20/04/2021 14:15:56,CSA,1
20/04/2021 14:15:56,NHS,1
20/04/2021 14:15:56,ACY,1
20/04/2021 14:15:56,TTM,1
20/04/2021 14:15:56,STLD,5
20/04/2021 14:15:56,AGM,3
20/04/2021 14:15:56,CNSP,3
20/04/2021 14:15:56,CNS,2
20/04/2021 14:15:56,JMP,1
20/04/2021 14:15:56,BRQS,1
20/04/2021 14:15:56,LMND,7
20/04/2021 14:15:56,MELI,2
20/04/2021 14:15:56,SA,16
20/04/2021 14:15:56,FANG,3
20/04/2021 14:15:56,GDRX,1
20/04/2021 14:15:56,BY,1
20/04/2021 14:15:56,ZNGA,1
20/04/2021 14:15:56,NYT,1
20/04/2021 14:15:56,APPN,1
20/04/2021 14:15:56,SE,5
20/04/2021 14:15:56,HD,4
20/04/2021 14:15:56,PFE,3
20/04/2021 14:15:56,JNJ,4
20/04/2021 14:15:56,TTD,1
20/04/2021 14:15:56,MSN,3
20/04/2021 14:15:56,MS,2
20/04/2021 14:15:56,ORC,1
20/04/2021 14:15:56,UNM,1
20/04/2021 14:15:56,BP,1
20/04/2021 14:15:56,LIVE,1
20/04/2021 14:15:56,BILI,1
20/04/2021 14:15:56,FI,1
20/04/2021 14:15:56,BTG,1
20/04/2021 14:15:56,GOLD,2
20/04/2021 14:15:56,CRY,1
20/04/2021 14:15:56,CD,2
20/04/2021 14:15:56,BA,2
20/04/2021 14:15:56,AA,1
20/04/2021 14:15:56,GDP,1
20/04/2021 14:15:56,SSL,1
20/04/2021 14:15:56,DKNG,2
20/04/2021 14:15:56,PNC,1
20/04/2021 14:15:56,AAL,2
20/04/2021 14:15:56,V,2
20/04/2021 14:15:56,CASH,1
20/04/2021 14:15:56,QQQM,2
20/04/2021 14:15:56,VXUS,7
20/04/2021 14:15:56,CHRS,1
20/04/2021 14:15:56,LEAP,2
20/04/2021 14:15:56,FINX,1
20/04/2021 14:15:56,PEP,2
20/04/2021 14:15:56,GIS,1
20/04/2021 14:15:56,QCOM,1
20/04/2021 14:15:56,SBUX,1
20/04/2021 14:15:56,KDP,1
20/04/2021 14:15:56,KRUS,1
20/04/2021 14:15:56,SQ,5
20/04/2021 14:15:56,CL,1
20/04/2021 14:15:56,CAT,1
20/04/2021 14:15:56,SHW,1
20/04/2021 14:15:56,VZ,4
20/04/2021 14:15:56,XOM,1
20/04/2021 14:15:56,BTT,1
20/04/2021 14:15:56,TECH,2
20/04/2021 14:15:56,WFC,3
20/04/2021 14:15:56,STPK,2
20/04/2021 14:15:56,MC,1
20/04/2021 14:15:56,FSLR,1
20/04/2021 14:15:56,FTIV,1
20/04/2021 14:15:56,BPY,1
20/04/2021 14:15:56,MGNI,1
20/04/2021 14:15:56,APTV,1
20/04/2021 14:15:56,SPWR,1
20/04/2021 14:15:56,ERIC,1
20/04/2021 14:15:56,FLGT,1
20/04/2021 14:15:56,GPRO,1
20/04/2021 14:15:56,TGT,1
20/04/2021 14:15:56,GNRC,1
20/04/2021 14:15:56,NEE,1
20/04/2021 14:15:56,SCCO,1
20/04/2021 14:15:56,JP,2
20/04/2021 14:15:56,SGEN,1
20/04/2021 14:15:56,COO,1
20/04/2021 14:15:56,WM,3
20/04/2021 14:15:56,SRNE,1
20/04/2021 14:15:56,HIMX,1
20/04/2021 14:15:56,DAC,1
20/04/2021 14:15:56,PERI,1
20/04/2021 14:15:56,RWLK,1
20/04/2021 14:15:56,FLNT,1
20/04/2021 14:15:56,KBH,1
20/04/2021 14:15:56,CSCO,1
20/04/2021 14:15:56,UAL,1
20/04/2021 14:15:56,LUV,1
20/04/2021 14:15:56,CZR,2
20/04/2021 14:15:56,BILL,1
20/04/2021 14:15:56,ABBV,1
20/04/2021 14:15:56,FCX,3
20/04/2021 14:15:56,GRPN,1
20/04/2021 14:15:56,PSTH,1
20/04/2021 14:15:56,TQQQ,3
20/04/2021 14:15:56,ZKIN,1
20/04/2021 14:15:56,ICLN,2
20/04/2021 14:15:56,KMB,1
20/04/2021 14:15:56,NBAC,1
20/04/2021 14:15:56,AG,3
20/04/2021 14:15:56,AACQ,1
20/04/2021 14:15:56,VTWO,1
20/04/2021 14:15:56,BLUE,1
20/04/2021 14:15:56,IXUS,2
20/04/2021 14:15:56,ISTB,1
20/04/2021 14:15:56,FUV,2
20/04/2021 14:15:56,LI,1
20/04/2021 14:15:56,CLII,1
20/04/2021 14:15:56,GIK,1
20/04/2021 14:15:56,HYLN,3
20/04/2021 14:15:56,RDFN,3
20/04/2021 14:15:56,EXPI,2
20/04/2021 14:15:56,AMT,1
20/04/2021 14:15:56,CTRE,1
20/04/2021 14:15:56,AMAT,2
20/04/2021 14:15:56,LRCX,2
20/04/2021 14:15:56,CPA,1
20/04/2021 14:15:56,ESTC,1
20/04/2021 14:15:56,DDOG,1
20/04/2021 14:15:56,TWLO,1
20/04/2021 14:15:56,SHOP,1
20/04/2021 14:15:56,ZG,1
20/04/2021 14:15:56,ODFL,1
20/04/2021 14:15:56,SNOW,1
20/04/2021 14:15:56,LMT,1
20/04/2021 14:15:56,RGR,1
20/04/2021 14:15:56,ET,3
20/04/2021 14:15:56,DCF,1
20/04/2021 14:15:56,SOXX,2
20/04/2021 14:15:56,RFP,1
20/04/2021 14:15:56,ATR,1
20/04/2021 14:15:56,PHG,1
20/04/2021 14:15:56,EBS,1
20/04/2021 14:15:56,EH,2
20/04/2021 14:15:56,BLI,1
20/04/2021 14:15:56,MPLX,1
20/04/2021 14:15:56,QYLD,1
20/04/2021 14:15:56,CVX,1
20/04/2021 14:15:56,TLT,1
20/04/2021 14:15:56,LODE,1
20/04/2021 14:15:56,DDD,2
20/04/2021 14:15:56,PROG,2
20/04/2021 14:15:56,CRM,1
20/04/2021 14:15:56,MOMO,1
20/04/2021 14:15:56,PEI,2
20/04/2021 14:15:56,GTN,1
20/04/2021 14:15:56,ABUS,2
20/04/2021 14:15:56,MD,1
20/04/2021 14:15:56,RIO,1
20/04/2021 14:15:56,HRC,1
20/04/2021 14:15:56,MT,2
20/04/2021 14:15:56,NDAQ,1
20/04/2021 14:15:56,SGRP,1
20/04/2021 14:15:56,KSU,4
20/04/2021 14:15:56,ESG,1
20/04/2021 14:15:56,WMB,1
20/04/2021 14:15:56,MMP,1
20/04/2021 14:15:56,CSX,2
20/04/2021 14:15:56,NSC,1
20/04/2021 14:15:56,UNP,1
20/04/2021 14:15:56,CNI,1
20/04/2021 14:15:56,CP,1
20/04/2021 14:15:56,ADP,1
20/04/2021 14:15:56,HR,1
20/04/2021 14:15:56,GOOG,4
20/04/2021 14:15:56,UTF,2
20/04/2021 14:15:56,MAX,1
20/04/2021 14:15:56,SPCB,2
20/04/2021 14:15:56,POST,1
20/04/2021 14:15:56,FUTU,1
20/04/2021 14:15:56,COOL,1
20/04/2021 14:15:56,QLGN,1
21/04/2021 14:09:17,MSFT,29
21/04/2021 14:09:17,M,10
21/04/2021 14:09:17,ARE,4
21/04/2021 14:09:17,LOW,1
21/04/2021 14:09:17,L,4
21/04/2021 14:09:17,Y,16
21/04/2021 14:09:17,CD,2
21/04/2021 14:09:17,GME,391
21/04/2021 14:09:17,AMC,138
21/04/2021 14:09:17,WEN,1
21/04/2021 14:09:17,ALL,18
21/04/2021 14:09:17,LOVE,6
21/04/2021 14:09:17,EDIT,10
21/04/2021 14:09:17,IRS,5
21/04/2021 14:09:17,BIG,3
21/04/2021 14:09:17,UI,5
21/04/2021 14:09:17,BOH,1
21/04/2021 14:09:17,PAYS,1
21/04/2021 14:09:17,CEO,30
21/04/2021 14:09:17,IMO,28
21/04/2021 14:09:17,EVER,1
21/04/2021 14:09:17,B,15
21/04/2021 14:09:17,USA,17
21/04/2021 14:09:17,GO,9
21/04/2021 14:09:17,D,30
21/04/2021 14:09:17,CVS,50
21/04/2021 14:09:17,R,19
21/04/2021 14:09:17,J,5
21/04/2021 14:09:17,H,5
21/04/2021 14:09:17,T,16
21/04/2021 14:09:17,BY,1
21/04/2021 14:09:17,U,24
21/04/2021 14:09:17,PM,28
21/04/2021 14:09:17,K,7
21/04/2021 14:09:17,MVIS,97
21/04/2021 14:09:17,JD,12
21/04/2021 14:09:17,AR,14
21/04/2021 14:09:17,DCF,7
21/04/2021 14:09:17,TOPS,1
21/04/2021 14:09:17,W,5
21/04/2021 14:09:17,FUBO,2
21/04/2021 14:09:17,LAZR,6
21/04/2021 14:09:17,MS,14
21/04/2021 14:09:17,SI,9
21/04/2021 14:09:17,NOK,15
21/04/2021 14:09:17,G,14
21/04/2021 14:09:17,OLED,2
21/04/2021 14:09:17,TA,2
21/04/2021 14:09:17,IP,22
21/04/2021 14:09:17,ING,1
21/04/2021 14:09:17,TD,13
21/04/2021 14:09:17,SF,1
21/04/2021 14:09:17,THCB,1
21/04/2021 14:09:17,DAN,1
21/04/2021 14:09:17,PLTR,103
21/04/2021 14:09:17,F,23
21/04/2021 14:09:17,ON,6
21/04/2021 14:09:17,PG,1
21/04/2021 14:09:17,GDP,3
21/04/2021 14:09:17,ATH,28
21/04/2021 14:09:17,AC,1
21/04/2021 14:09:17,MMT,2
21/04/2021 14:09:17,HA,1
21/04/2021 14:09:17,AMZN,15
21/04/2021 14:09:17,AT,2
21/04/2021 14:09:17,IT,9
21/04/2021 14:09:17,ID,5
21/04/2021 14:09:17,NICE,1
21/04/2021 14:09:17,WOW,4
21/04/2021 14:09:17,INTC,3
21/04/2021 14:09:17,SO,3
21/04/2021 14:09:17,AMD,34
21/04/2021 14:09:17,NFLX,79
21/04/2021 14:09:17,ASO,2
21/04/2021 14:09:17,PNC,1
21/04/2021 14:09:17,HUGE,4
21/04/2021 14:09:17,PTON,2
21/04/2021 14:09:17,PDT,2
21/04/2021 14:09:17,BB,78
21/04/2021 14:09:17,CC,10
21/04/2021 14:09:17,CAN,2
21/04/2021 14:09:17,IVR,1
21/04/2021 14:09:17,MITT,1
21/04/2021 14:09:17,SENS,1
21/04/2021 14:09:17,IDEX,1
21/04/2021 14:09:17,GNUS,1
21/04/2021 14:09:17,SNDL,11
21/04/2021 14:09:17,TSLA,31
21/04/2021 14:09:17,IBM,5
21/04/2021 14:09:17,MAC,1
21/04/2021 14:09:17,SMH,1
21/04/2021 14:09:17,RKT,9
21/04/2021 14:09:17,USMC,1
21/04/2021 14:09:17,Z,8
21/04/2021 14:09:17,GL,2
21/04/2021 14:09:17,NVDA,5
21/04/2021 14:09:17,KO,3
21/04/2021 14:09:17,AAPL,33
21/04/2021 14:09:17,APHA,17
21/04/2021 14:09:17,DKNG,20
21/04/2021 14:09:17,VIAC,23
21/04/2021 14:09:17,HD,18
21/04/2021 14:09:17,BABA,14
21/04/2021 14:09:17,TLRY,7
21/04/2021 14:09:17,SPCE,17
21/04/2021 14:09:17,NIO,20
21/04/2021 14:09:17,QQQ,33
21/04/2021 14:09:17,GM,5
21/04/2021 14:09:17,TSM,4
21/04/2021 14:09:17,FLGT,1
21/04/2021 14:09:17,HYLN,12
21/04/2021 14:09:17,DIS,23
21/04/2021 14:09:17,COST,2
21/04/2021 14:09:17,MU,3
21/04/2021 14:09:17,MO,10
21/04/2021 14:09:17,NOW,1
21/04/2021 14:09:17,PT,5
21/04/2021 14:09:17,AI,7
21/04/2021 14:09:17,GTT,1
21/04/2021 14:09:17,GEO,9
21/04/2021 14:09:17,TR,1
21/04/2021 14:09:17,SEER,1
21/04/2021 14:09:17,IGMS,1
21/04/2021 14:09:17,PUBM,3
21/04/2021 14:09:17,ROOT,2
21/04/2021 14:09:17,WISH,12
21/04/2021 14:09:17,IMMR,1
21/04/2021 14:09:17,TGT,3
21/04/2021 14:09:17,C,14
21/04/2021 14:09:17,PS,4
21/04/2021 14:09:17,X,20
21/04/2021 14:09:17,SNAP,1
21/04/2021 14:09:17,NL,1
21/04/2021 14:09:17,UK,21
21/04/2021 14:09:17,TBC,1
21/04/2021 14:09:17,TV,39
21/04/2021 14:09:17,VPN,5
21/04/2021 14:09:17,SKY,1
21/04/2021 14:09:17,DVD,3
21/04/2021 14:09:17,GOOD,4
21/04/2021 14:09:17,FANG,2
21/04/2021 14:09:17,CMS,2
21/04/2021 14:09:17,NAV,2
21/04/2021 14:09:17,LEAP,1
21/04/2021 14:09:17,VLDR,1
21/04/2021 14:09:17,WH,1
21/04/2021 14:09:17,CO,3
21/04/2021 14:09:17,THC,3
21/04/2021 14:09:17,CBD,4
21/04/2021 14:09:17,MA,4
21/04/2021 14:09:17,OR,1
21/04/2021 14:09:17,O,9
21/04/2021 14:09:17,PYPL,4
21/04/2021 14:09:17,DTE,1
21/04/2021 14:09:17,CB,3
21/04/2021 14:09:17,MARA,3
21/04/2021 14:09:17,RIOT,4
21/04/2021 14:09:17,FB,9
21/04/2021 14:09:17,KHC,1
21/04/2021 14:09:17,RFP,5
21/04/2021 14:09:17,UFPI,2
21/04/2021 14:09:17,LPX,3
21/04/2021 14:09:17,OSB,3
21/04/2021 14:09:17,OI,1
21/04/2021 14:09:17,TTM,6
21/04/2021 14:09:17,WY,1
21/04/2021 14:09:17,ASX,2
21/04/2021 14:09:17,PNW,1
21/04/2021 14:09:17,QS,4
21/04/2021 14:09:17,ZM,1
21/04/2021 14:09:17,CRSR,9
21/04/2021 14:09:17,SQ,4
21/04/2021 14:09:17,NNDM,2
21/04/2021 14:09:17,EBON,1
21/04/2021 14:09:17,BNGO,5
21/04/2021 14:09:17,CRSP,1
21/04/2021 14:09:17,OCGN,3
21/04/2021 14:09:17,HR,1
21/04/2021 14:09:17,NKLA,2
21/04/2021 14:09:17,SON,1
21/04/2021 14:09:17,OUT,1
21/04/2021 14:09:17,IQ,3
21/04/2021 14:09:17,JNJ,5
21/04/2021 14:09:17,VIACA,1
21/04/2021 14:09:17,TPC,1
21/04/2021 14:09:17,MRNA,5
21/04/2021 14:09:17,CPA,2
21/04/2021 14:09:17,ACB,2
21/04/2021 14:09:17,FUTU,1
21/04/2021 14:09:17,CS,25
21/04/2021 14:09:17,LYG,1
21/04/2021 14:09:17,NVAX,15
21/04/2021 14:09:17,AZN,2
21/04/2021 14:09:17,PFE,2
21/04/2021 14:09:17,SA,1
21/04/2021 14:09:17,FSR,1
21/04/2021 14:09:17,FF,2
21/04/2021 14:09:17,WKHS,4
21/04/2021 14:09:17,BAC,3
21/04/2021 14:09:17,CLNE,1
21/04/2021 14:09:17,PLUG,18
21/04/2021 14:09:17,AN,2
21/04/2021 14:09:17,OLD,1
21/04/2021 14:09:17,APPS,3
21/04/2021 14:09:17,OSTK,1
21/04/2021 14:09:17,FCEL,1
21/04/2021 14:09:17,SDC,1
21/04/2021 14:09:17,GE,3
21/04/2021 14:09:17,UAL,5
21/04/2021 14:09:17,ISRG,1
21/04/2021 14:09:17,JP,5
21/04/2021 14:09:17,WFC,2
21/04/2021 14:09:17,NEXT,1
21/04/2021 14:09:17,RIDE,8
21/04/2021 14:09:17,BE,1
21/04/2021 14:09:17,CFO,3
21/04/2021 14:09:17,III,3
21/04/2021 14:09:17,FOR,3
21/04/2021 14:09:17,MLM,3
21/04/2021 14:09:17,BG,1
21/04/2021 14:09:17,PLAN,1
21/04/2021 14:09:17,TURN,1
21/04/2021 14:09:17,VERY,2
21/04/2021 14:09:17,RC,1
21/04/2021 14:09:17,STAY,1
21/04/2021 14:09:17,REAL,1
21/04/2021 14:09:17,DTF,1
21/04/2021 14:09:17,ATNF,2
21/04/2021 14:09:17,CCIV,1
21/04/2021 14:09:17,CAT,3
21/04/2021 14:09:17,SR,3
21/04/2021 14:09:17,LIVE,1
21/04/2021 14:09:17,IMAX,1
21/04/2021 14:09:17,AGO,1
21/04/2021 14:09:17,EBS,1
21/04/2021 14:09:17,DGX,1
21/04/2021 14:09:17,OCC,2
21/04/2021 14:09:17,MSM,2
21/04/2021 14:09:17,HERD,1
21/04/2021 14:09:17,GBX,3
21/04/2021 14:09:17,MP,8
21/04/2021 14:09:17,GIK,1
21/04/2021 14:09:17,AQB,1
21/04/2021 14:09:17,PSTH,1
21/04/2021 14:09:17,ACMR,2
21/04/2021 14:09:17,SP,3
21/04/2021 14:09:17,SMID,1
21/04/2021 14:09:17,GNPX,2
21/04/2021 14:09:17,CERN,1
21/04/2021 14:09:17,TMBR,2
21/04/2021 14:09:17,NYC,1
21/04/2021 14:09:17,NPV,2
21/04/2021 14:09:17,ST,1
21/04/2021 14:09:17,DOW,2
21/04/2021 14:09:17,GF,1
21/04/2021 14:09:17,CP,8
21/04/2021 14:09:17,FL,1
21/04/2021 14:09:17,CMCSA,2
21/04/2021 14:09:17,AMCX,2
21/04/2021 14:09:17,V,2
21/04/2021 14:09:17,TW,1
21/04/2021 14:09:17,RCA,1
21/04/2021 14:09:17,NKE,4
21/04/2021 14:09:17,PINS,6
21/04/2021 14:09:17,KMB,1
21/04/2021 14:09:17,PEP,1
21/04/2021 14:09:17,BTO,1
21/04/2021 14:09:17,BA,6
21/04/2021 14:09:17,IIVI,1
21/04/2021 14:09:17,ABNB,1
21/04/2021 14:09:17,AMAT,1
21/04/2021 14:09:17,UPST,1
21/04/2021 14:09:17,APTV,1
21/04/2021 14:09:17,BBC,1
21/04/2021 14:09:17,ET,9
21/04/2021 14:09:17,XOM,9
21/04/2021 14:09:17,WWE,1
21/04/2021 14:09:17,GD,1
21/04/2021 14:09:17,PENN,8
21/04/2021 14:09:17,ANY,1
21/04/2021 14:09:17,TQQQ,12
21/04/2021 14:09:17,ENPH,6
21/04/2021 14:09:17,SEDG,1
21/04/2021 14:09:17,FSLR,4
21/04/2021 14:09:17,SUNW,2
21/04/2021 14:09:17,CSIQ,3
21/04/2021 14:09:17,BEEM,1
21/04/2021 14:09:17,AMRS,2
21/04/2021 14:09:17,PEY,1
21/04/2021 14:09:17,EBAY,1
21/04/2021 14:09:17,ICLN,21
21/04/2021 14:09:17,VXUS,9
21/04/2021 14:09:17,MSCI,2
21/04/2021 14:09:17,DPZ,1
21/04/2021 14:09:17,GCP,1
21/04/2021 14:09:17,GOOG,3
21/04/2021 14:09:17,AM,1
21/04/2021 14:09:17,BXC,2
21/04/2021 14:09:17,BIO,1
21/04/2021 14:09:17,HCA,1
21/04/2021 14:09:17,UNH,3
21/04/2021 14:09:17,AAWW,2
21/04/2021 14:09:17,PHM,2
21/04/2021 14:09:17,ATOS,1
21/04/2021 14:09:17,ZOM,1
21/04/2021 14:09:17,SG,2
21/04/2021 14:09:17,FV,2
21/04/2021 14:09:17,ACTC,2
21/04/2021 14:09:17,JMIA,3
21/04/2021 14:09:17,TDOC,5
21/04/2021 14:09:17,NAKD,1
21/04/2021 14:09:17,TRVG,2
21/04/2021 14:09:17,GOOGL,3
21/04/2021 14:09:17,GSAT,1
21/04/2021 14:09:17,DM,1
21/04/2021 14:09:17,SOS,1
21/04/2021 14:09:17,ROKU,2
21/04/2021 14:09:17,SJW,1
21/04/2021 14:09:17,CRON,1
21/04/2021 14:09:17,XXII,4
21/04/2021 14:09:17,BTI,2
21/04/2021 14:09:17,TRUE,2
21/04/2021 14:09:17,AIN,1
21/04/2021 14:09:17,FREE,1
21/04/2021 14:09:17,RDFN,1
21/04/2021 14:09:17,CCL,3
21/04/2021 14:09:17,VC,1
21/04/2021 14:09:17,EXPI,2
21/04/2021 14:09:17,SPOT,3
21/04/2021 14:09:17,SB,1
21/04/2021 14:09:17,PEG,2
21/04/2021 14:09:17,CLF,12
21/04/2021 14:09:17,MT,5
21/04/2021 14:09:17,BOXL,1
21/04/2021 14:09:17,SABR,1
21/04/2021 14:09:17,COTY,1
